"","X","X.2","X.1","year","date","day","block","plot","species","id","person","HHMMSS","Photo","Cond","Ci","wueg","wuet","Trmmol","X.Blue","LeafAbs","PhiCO2","VpdL","CTleaf","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","PARabs","Fv.","qP_Fo","Fo.","Fm.","Fs","Fv..Fm.","PhiPS2","qP","qN","NPQ","ParIn.Fs","PS2.1","ETR","sp","drawdown","cica","day2","time"
"33",33,33,33,2010,"june","6/24/2010",1,21,2,NA,"a","12:52:08",11.0589647,0.098116206,201.9409897,112.712926343687,72.7168308537597,1.52082626,10.01873016,0.875009365,NA,1.499532795,30.65834045,28.39495659,30.65834045,28.03291702,399.116333,391.3358765,28.43639565,29.4218483,72.79611206,75.3188324,299.5741577,1487.689209,2420.38623,99.40583038,-0.202091694,0.758327305,0.5,-1.355140209,7.355140209,1.497870789,0.001520826,303.8083405,301.5449566,238.0302681,0.573761199,4.424236056,44.50680648,15.08495818,29.52664852,4.145976041,0.097090752,2.924703261,1.22127278,0.060773025,20.07411177,0.51602984,65.17329211,389.7287663,0.018493609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACSA2",189.3948868,0.51602983990659,"6/24/2010",2010-06-24
"34",34,34,34,2010,"june","6/24/2010",1,21,2,NA,"b","12:47:55",21.56249924,0.21189389,212.1742993,101.760835293552,83.5891535873462,2.579580774,10.03412724,0.875017064,NA,1.192192545,29.19706345,28.26321983,29.19706345,28.04693794,399.1009521,384.0921021,27.31648254,28.98339653,70.33369446,74.62561798,300.5332947,1483.7677,0.023105318,99.21783447,-2.02507782,-0.856909811,0.25,-1.355140209,7.355140209,1.502666473,0.002579581,302.3470634,301.4132198,237.4028267,0.449112213,4.067862384,40.99930628,12.01590975,28.73014164,3.959396767,0.20716848,2.875669839,1.083726928,0.129896716,21.05147451,0.552404744,70.30699241,380.958598,0.039794205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACSA2",171.9178028,0.552404743914155,"6/24/2010",2010-06-24
"35",35,35,35,2010,"june","6/24/2010",2,1,3,NA,"a","15:42:32",16.5406367,0.177976538,230.1157493,92.9371752359853,67.1705347121037,2.462484027,10.01873016,0.875009365,NA,1.346676993,31.07193375,28.89149666,31.07193375,28.03007889,399.8917847,388.210968,30.44667816,32.03797531,75.69274902,79.64883423,299.5783691,1478.499268,1914.294312,99.35826874,-0.305454731,0.75802213,0.25,-1.355140209,7.355140209,1.497891846,0.002462484,304.2219337,302.0414967,236.5598775,0.405742337,4.529914754,45.59172388,13.55374857,29.9817152,4.255977224,0.174630883,3.183237761,1.072739463,0.109440037,22.86390246,0.592759526,69.6523789,385.8072507,0.029861924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALINT",158.0952187,0.592759525794748,"6/24/2010",2010-06-24
"36",36,36,36,2010,"june","6/24/2010",2,1,3,NA,"b","15:37:11",10.17240795,0.141747365,269.5048251,71.7643530798615,55.4184022358238,1.835565369,10.03412724,0.875017064,NA,1.255823397,30.09927368,28.84532547,30.09927368,28.04325867,400.0267944,392.7786255,29.35697174,30.541008,73.04595184,75.99207306,300.5829163,1475.46814,0.067664519,99.17749786,-1.096763611,-0.874051154,0.25,-1.355140209,7.355140209,1.502914581,0.001835565,303.2492737,301.9953255,236.0748971,0.558898627,4.284804153,43.20339034,12.66238234,29.47229958,4.133005687,0.139617016,3.028980755,1.104024932,0.087449565,26.72881421,0.686149417,70.02652939,391.3003515,0.01820439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALINT",123.2738004,0.68614941751712,"6/24/2010",2010-06-24
"37",37,37,37,2010,"june","6/24/2010",2,3,8,NA,"a","15:37:06",17.42666824,0.131074408,164.8689954,132.952484820683,84.3080519181451,2.067022635,10.01873016,0.875009365,NA,1.525426012,31.83584976,28.81274986,31.83584976,28.02967834,399.3793945,387.2120972,30.92817307,32.26347733,77.23717499,80.57183838,299.6071167,1480.400513,2482.680664,99.35292816,-0.485386372,0.775771916,0.25,-1.355140209,7.355140209,1.498035583,0.002067023,304.9858498,301.9627499,236.8640767,0.435501355,4.730896956,47.61708632,15.353609,30.32429981,4.340458482,0.12925073,3.205470945,1.134987537,0.080943596,16.38021746,0.425784723,66.88196899,384.6796201,0.030298717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COSA81",222.3431018,0.425784722616357,"6/24/2010",2010-06-24
"38",38,38,38,2010,"june","6/24/2010",2,3,8,NA,"b","15:30:09",11.31173882,0.100742478,203.7041643,112.283706382525,78.119419532792,1.448005843,10.03412724,0.875017064,NA,1.386585068,30.70870972,28.87009239,30.70870972,28.04435539,399.8418274,391.9389954,29.82319832,30.75687408,74.1000061,76.41985321,300.6332092,1473.709961,0.001650343,99.17799377,-1.217796326,-0.879969656,0.75,-1.355140209,7.355140209,1.503166046,0.001448006,303.8587097,302.0200924,235.7935885,0.597640281,4.436990135,44.73764759,13.98077351,29.78940105,4.20918354,0.099661695,3.050405066,1.158778474,0.062384768,20.20297034,0.519734364,67.87193704,390.2951516,0.019671001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COSA81",188.2348311,0.519734363487119,"6/24/2010",2010-06-24
"39",39,39,39,2010,"june","6/24/2010",2,4,18,NA,"a","15:32:32",13.23700477,0.112223905,191.4319094,117.951739159317,70.096217548672,1.888405385,10.01873016,0.875009365,NA,1.625024701,31.89277077,28.93902779,31.89277077,28.0268898,399.3439026,390.0150452,30.19376945,31.41488266,74.853508,77.88078308,299.5760498,1479.758179,2386.317383,99.35271454,-0.346683979,0.782028019,0.75,-1.355140209,7.355140209,1.497880249,0.001888405,305.0427708,302.0890278,236.7613033,0.469665495,4.74617857,47.77100045,16.35611779,30.41589928,4.363292962,0.110884373,3.121153869,1.242139093,0.069421849,19.01927985,0.490832115,64.77544479,388.0914181,0.02209358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROPS",198.5831358,0.490832114699149,"6/24/2010",2010-06-24
"40",40,40,40,2010,"june","6/24/2010",2,4,18,NA,"b","15:23:55",20.03912604,0.204442977,219.8414573,98.0181678727952,79.1418111706193,2.532053037,10.03412724,0.875017064,NA,1.208308677,30.27860451,28.66372871,30.27860451,28.04543304,399.7179565,385.7390137,29.83306694,31.46430016,75.0220871,79.12419891,300.6784973,1469.60791,0.00990209,99.18534851,-0.941795349,-0.850556433,0.5,-1.355140209,7.355140209,1.503392487,0.002532053,303.4286045,301.8137287,235.1372604,0.415448793,4.329106254,43.64663047,12.18233031,29.47116661,4.132735682,0.200040595,3.120797577,1.011938106,0.125413583,21.80505156,0.569922796,71.62408467,382.8268892,0.037491725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROPS",165.8975564,0.569922796222466,"6/24/2010",2010-06-24
"41",41,41,41,2010,"june","6/24/2010",2,7,9,NA,"a","15:26:49",12.20732192,0.122603315,221.7978872,99.5676333874007,59.3796212685024,2.055810383,10.01873016,0.875009365,NA,1.620164539,32.07293701,28.88479805,32.07293701,28.03151321,399.9105835,391.2225952,30.62598038,31.95480347,76.16068268,79.46520233,299.5308228,1474.046265,1786.044556,99.34866333,-0.01779604,0.765256703,0.75,-1.355140209,7.355140209,1.497654114,0.00205581,305.222937,302.034798,235.8473971,0.425217671,4.794831551,48.26266796,16.30786449,30.47886753,4.37905072,0.121006305,3.174667011,1.204383708,0.075770819,22.03532362,0.566935269,65.25682404,389.4486036,0.020454844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COAM3",169.424708,0.566935268875799,"6/24/2010",2010-06-24
"42",42,42,42,2010,"june","6/24/2010",2,7,9,NA,"b","15:16:34",10.30868468,0.091901672,204.2543547,112.170806642125,76.1412277216022,1.353889887,10.03412724,0.875017064,NA,1.418949337,31.08124924,28.71803474,31.08124924,28.04669952,399.5516968,392.3386536,30.51304054,31.3856678,76.49988556,78.68766785,300.5629578,1474.838745,0.09077099,99.19721222,-0.920585632,-0.86647898,0.25,-1.355140209,7.355140209,1.502814789,0.00135389,304.2312492,301.8680347,235.9741939,0.589622846,4.532320086,45.68999456,14.30432676,29.89964199,4.23595209,0.09100141,3.113370749,1.122581341,0.056956085,20.26146257,0.520607268,67.756749,390.8405756,0.017871301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COAM3",188.0842989,0.520607268302049,"6/24/2010",2010-06-24
"43",43,43,43,2010,"june","6/24/2010",2,8,1,NA,"b","15:11:43",NA,0.019129395,75.33936664,NA,NA,0.297039379,10.03412724,0.875017064,NA,1.484098928,31.19510078,28.73617363,31.19510078,28.0435009,399.480957,396.8954468,30.83388138,31.02540779,77.22488403,77.70456696,300.5576172,1473.747314,0.011552758,99.19961548,-0.900718689,-0.864201605,0.25,-1.355140209,7.355140209,1.502788086,0.000297039,304.3451008,301.8861736,235.799565,0.770006964,4.561807451,45.98614046,14.96073267,29.96563721,4.252047851,0.019090084,3.077708523,1.174339328,0.011934828,7.473636201,0.189821695,66.23351604,396.3479347,0.006295986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRU",321.55608016,0.189821695480332,"6/24/2010",2010-06-24
"44",44,44,44,2010,"june","6/24/2010",2,9,10,NA,"a","15:09:32",7.501506091,0.075324402,226.0502991,99.5893215454933,62.0333431822505,1.209269984,10.01873016,0.875009365,NA,1.544077552,31.8657341,28.92934608,31.8657341,28.03543854,399.8511353,394.5250854,31.36880302,32.15008926,77.82569885,79.76406097,299.6064148,1486.581543,1334.711548,99.37257385,-0.25116396,0.78256017,0.75,-1.355140209,7.355140209,1.498032074,0.00120927,305.0157341,302.0793461,237.8530416,0.594215369,4.738914671,47.68835593,15.53826667,30.39754009,4.358707903,0.074718557,3.19483712,1.163870783,0.046753154,22.46320005,0.572968127,66.33526276,393.4349521,0.012647945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOB2",168.4747863,0.572968126654894,"6/24/2010",2010-06-24
"45",45,45,45,2010,"june","6/24/2010",2,9,10,NA,"b","15:06:30",10.25212929,0.067062218,140.4043796,152.874891343439,110.657376507731,0.926474987,10.03412724,0.875017064,NA,1.328151095,30.6271553,28.64912796,30.6271553,28.04049873,399.5053101,392.4416199,30.53365517,31.13093948,76.86067963,78.36418915,300.5714111,1474.657837,0.01485348,99.20049286,-0.613090515,-0.854573309,0.25,-1.355140209,7.355140209,1.502857056,0.000926475,303.7771553,301.799128,235.9452486,0.683445924,4.416355635,44.51949287,13.38855339,29.63814163,4.172694931,0.066581567,3.08820454,1.084490391,0.041656398,13.92818366,0.357771379,68.96829929,390.9517606,0.018085912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOB2",252.0372403,0.357771379181895,"6/24/2010",2010-06-24
"46",46,46,46,2010,"june","6/24/2010",2,10,2,NA,"a","15:01:48",11.26555468,0.071340716,131.6705717,157.911993482095,104.881714147395,1.074120008,10.01873016,0.875009365,NA,1.448853214,31.34572792,28.73596191,31.34572792,28.025774,400.1463623,392.3443909,31.02682114,31.72113419,77.84485626,79.58686066,299.5904236,1479.181641,795.2415771,99.37296295,0.008845806,0.757720768,0.5,-1.355140209,7.355140209,1.497952118,0.00107412,304.4957279,301.8859619,236.6690572,0.629529959,4.601076306,46.30108803,14.57995385,30.04084492,4.270455432,0.070797027,3.152223092,1.11823234,0.04429667,13.08449485,0.335599475,67.48197593,390.7072587,0.019457583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACSA2",260.6738192,0.335599475241536,"6/24/2010",2010-06-24
"47",47,47,47,2010,"june","6/24/2010",2,10,2,NA,"b","15:01:12",9.539052042,0.117273886,254.7486791,81.3399501573607,60.313395532698,1.581581012,10.03412724,0.875017064,NA,1.303529448,30.55252075,28.78912163,30.55252075,28.04447746,400.1282043,393.3674622,30.17106819,31.19054985,75.33144379,77.87689972,300.5940552,1478.217285,0.026406109,99.19721985,-0.67540741,-0.886578619,0.25,-1.355140209,7.355140209,1.502970276,0.001581581,303.7025208,301.9391216,236.5147603,0.580765786,4.397545279,44.33133595,13.1407861,29.67082119,4.180554849,0.115811871,3.094015831,1.086539018,0.072512367,25.27036073,0.647609941,69.57859217,391.9812287,0.016932286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACSA2",138.6187831,0.647609941288123,"6/24/2010",2010-06-24
"48",48,48,48,2010,"june","6/24/2010",2,11,14,NA,"a","14:55:23",9.821981167,0.076018037,176.3683668,129.205929995272,75.0011734094292,1.309577296,10.01873016,0.875009365,NA,1.65960162,31.51602173,28.65931129,31.51602173,28.03343773,399.3401794,392.4404602,29.20355797,30.05149269,73.59481812,75.73166656,299.6038513,1482.971191,1675.294434,99.37026978,-0.182468891,0.789745152,0.5,-1.355140209,7.355140209,1.498019257,0.001309577,304.6660217,301.8093113,237.2753853,0.578631353,4.645826556,46.75268133,16.70118864,30.08766651,4.281950367,0.075401028,2.986224936,1.295725431,0.047180691,17.52577219,0.449414331,63.15250541,391.0131109,0.015863476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAPO",216.0720934,0.44941433080095,"6/24/2010",2010-06-24
"49",49,49,49,2010,"june","6/24/2010",2,11,14,NA,"b","14:56:27",16.20606177,0.178876459,234.9085802,90.599187062396,77.1379656712134,2.10091907,10.03412724,0.875017064,NA,1.143654425,29.8961544,28.53635406,29.8961544,28.04415703,399.5359497,388.2086487,29.8102932,31.16480827,75.52974701,78.96166229,300.5421448,1476.17981,0.11552573,99.19677734,-0.448051453,-0.86615473,0.25,-1.355140209,7.355140209,1.502710724,0.002100919,303.0461544,301.6863541,236.1887643,0.507858522,4.235102972,42.69395726,11.52914898,29.21625423,4.072375276,0.175497205,3.091448547,0.980926728,0.109984434,23.30217413,0.605109085,72.49005492,385.8535525,0.030446222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAPO",153.3000685,0.605109084989842,"6/24/2010",2010-06-24
"50",50,50,50,2010,"june","6/24/2010",2,13,16,NA,"a","14:49:46",14.15948599,0.07952275,95.6333508,178.055788940901,93.9382173912755,1.50731861,10.01873016,0.875009365,NA,1.825067838,32.16235352,28.72991943,32.16235352,28.03005219,399.8747559,390.0291748,29.15276909,30.12875938,73.17070007,75.62034607,299.5736694,1478.59082,2621.052734,99.37584686,-0.652378559,0.766197026,0.5,-1.355140209,7.355140209,1.497868347,0.001507319,305.3123535,301.8799194,236.574526,0.512773757,4.819138816,48.49406539,18.36530601,30.44613647,4.370853621,0.07884779,2.994070979,1.376782642,0.049340068,9.503645224,0.245195378,60.91365362,387.9714909,0.02223117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRSE2",294.395824,0.245195377625377,"6/24/2010",2010-06-24
"51",51,51,51,2010,"june","6/24/2010",2,13,16,NA,"b","14:49:46",14.33219979,0.114335547,181.0346854,125.3520901072,91.158301001379,1.572231596,10.03412724,0.875017064,NA,1.329649159,30.34532356,28.69314957,30.34532356,28.04677582,400.0047607,390.0603943,29.38939476,30.40371513,73.79106903,76.33783722,300.581543,1474.458618,0.047860693,99.19975281,-0.296928406,-0.866171896,0.5,-1.355140209,7.355140209,1.502907715,0.001572232,303.4953236,301.8431496,235.9133736,0.585494412,4.345690185,43.8074699,13.40375476,29.51923656,4.144205094,0.112945442,3.016041026,1.128164068,0.070714491,17.95859605,0.464119629,68.61030643,387.9776113,0.02534519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRSE2",209.0257089,0.464119628768985,"6/24/2010",2010-06-24
"52",52,52,52,2010,"june","6/24/2010",2,14,7,NA,"a","14:43:45",14.73796206,0.127033611,195.623032,116.016241245004,78.2859386129999,1.882580535,10.01873016,0.875009365,NA,1.43692004,30.69947815,28.7777462,30.69947815,28.03133774,400.78125,390.4521484,28.94875336,30.16756821,72.45269775,75.50313568,299.6004944,1479.100464,2600.290283,99.36930084,-0.578434467,0.740716755,0.25,-1.355140209,7.355140209,1.498002472,0.001882581,303.8494781,301.9277462,236.6560689,0.52075372,4.434650201,44.62797024,14.46040203,29.73861217,4.196900748,0.125319906,2.997730161,1.199170587,0.078477125,19.43892392,0.501016662,66.79314196,388.3103993,0.025350719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEOC",194.8291164,0.501016661840962,"6/24/2010",2010-06-24
"53",53,53,53,2010,"june","6/24/2010",2,14,7,NA,"b","14:46:23",10.23034094,0.106994669,232.1042093,95.6154267835531,80.0416620570569,1.278126882,10.03412724,0.875017064,NA,1.155795246,29.42549324,28.59055328,29.42549324,28.04459,399.7677002,392.62677,29.07598686,29.90099335,73.43748474,75.52120972,300.5817871,1471.820068,0.102322854,99.19631958,-0.595054626,-0.864655554,0.5,-1.355140209,7.355140209,1.502908936,0.001278127,302.5754932,301.7405533,235.4912057,0.674957366,4.121863738,41.55258739,11.65159404,29.00802326,4.023640338,0.105776386,2.966068492,1.057571846,0.066218628,23.02388332,0.591157371,71.25159487,391.1400771,0.018635986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEOC",160.5225607,0.591157371414079,"6/24/2010",2010-06-24
"54",54,54,54,2010,"june","6/24/2010",2,15,17,NA,"a","14:40:10",12.55025234,0.122183379,217.494608,102.716526934486,60.9425182301872,2.059358981,10.01873016,0.875009365,NA,1.632326713,31.3192482,28.78878021,31.3192482,28.03355026,400.9207153,392.0027466,28.47271919,29.80664063,71.21476746,74.55111694,299.5643311,1480.038574,1180.248657,99.36795807,-0.507694721,0.783983052,0.5,-1.355140209,7.355140209,1.497821655,0.002059359,304.4692482,301.9387802,236.8061666,0.460697566,4.594151728,46.23373387,16.42709324,30.05401421,4.273685837,0.120597219,2.961825016,1.311860821,0.075514182,21.61199509,0.554829296,63.54467629,390.1789197,0.020439385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RHCO",174.5081386,0.554829296188406,"6/24/2010",2010-06-24
"55",55,55,55,2010,"june","6/24/2010",2,15,17,NA,"b","14:39:41",21.62245716,0.201243052,204.4391964,107.444490356865,94.7798423291625,2.281335398,10.03412724,0.875017064,NA,1.106419259,29.82105255,28.51869202,29.82105255,28.04448509,399.9537048,384.9837646,29.88671684,31.35691643,75.79936981,79.52812958,300.6122131,1475.065796,0.023105046,99.1945343,-0.11504364,-0.83591181,0.25,-1.355140209,7.355140209,1.503061066,0.002281335,302.9710526,301.668692,236.0105221,0.478190382,4.216853981,42.51095094,11.15403451,29.16987228,4.061475597,0.196975965,3.110434722,0.951040875,0.123486367,20.27925088,0.531033293,73.33341365,381.8415474,0.041526351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RHCO",180.5445682,0.531033293345275,"6/24/2010",2010-06-24
"56",56,56,56,2010,"june","6/24/2010",2,16,20,NA,"a","14:35:37",9.713559965,0.185876911,299.6601668,52.2580234023794,33.2576208219805,2.920702295,10.01873016,0.875009365,NA,1.531383783,31.316576,28.91374779,31.316576,28.03473091,400.8217163,393.5690308,28.92336082,30.81327248,71.82518005,76.51838684,299.5596008,1479.05249,2274.605469,99.37502289,-0.258244038,0.771974385,0.75,-1.355140209,7.355140209,1.497798004,0.002920702,304.466576,302.0637478,236.6483931,0.314719428,4.593453441,46.2234202,15.41014773,30.1151619,4.28871318,0.182230678,3.062069658,1.226643522,0.114216247,29.77873593,0.761391632,66.00619574,392.1574375,0.016349432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SALIX",93.908864,0.76139163234182,"6/24/2010",2010-06-24
"57",57,57,57,2010,"june","6/24/2010",2,16,20,NA,"b","14:30:13",8.466009872,0.105372512,258.3445579,80.3436276815722,70.0379299042419,1.208774789,10.03412724,0.875017064,NA,1.108372881,29.84264565,28.67742348,29.84264565,28.03694534,400.1405334,394.1894531,30.60774612,31.38691711,76.92386627,78.88209534,300.5335388,1483.354248,0.051162254,99.204422,-0.160606384,-0.892001212,0.5,-1.355140209,7.355140209,1.502667694,0.001208775,302.9926456,301.8274235,237.3366744,0.678584736,4.222093851,42.55953279,11.17261568,29.26003456,4.082686965,0.104190686,3.113720971,0.968965995,0.065224337,25.62892254,0.65538171,73.04612504,392.9591562,0.015737239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SALIX",135.8448952,0.655381710160728,"6/24/2010",2010-06-24
"58",58,58,58,2010,"june","6/24/2010",2,17,13,NA,"a","14:31:26",15.21412643,0.101767411,141.260445,149.499002485187,96.0379858197753,1.584178181,10.01873016,0.875009365,NA,1.503686454,31.2496357,28.76983833,31.2496357,28.03652382,399.9413757,389.3726807,29.89167404,30.91656876,74.85050201,77.41690063,299.5821533,1479.091553,1822.65564,99.37404633,-0.304142475,0.789201558,0.75,-1.355140209,7.355140209,1.497910767,0.001584178,304.3996357,301.9198383,236.6546431,0.546108093,4.57599099,46.04814999,15.13158123,30.00973701,4.262833164,0.100664646,3.072304536,1.190528628,0.06301356,14.03762201,0.362789821,66.19483083,387.1617344,0.026012295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITU",248.1122357,0.362789820657287,"6/24/2010",2010-06-24
"59",59,59,59,2010,"june","6/24/2010",2,17,13,NA,"b","14:12:42",10.64317271,0.064979845,122.1792159,163.791906705841,116.981466712537,0.909816524,10.03412724,0.875017064,NA,1.348807556,29.87097359,28.4696579,29.87097359,28.04208755,398.9249573,391.6053467,28.44072342,29.02858734,72.3551178,73.85068512,300.5477295,1480.460327,0.024755763,99.21836853,-0.383476257,-0.865855277,0.25,-1.355140209,7.355140209,1.502738647,0.000909817,303.0209736,301.6196579,236.873647,0.718148021,4.228976633,42.62292049,13.59433315,29.17031574,4.061579689,0.06452848,2.880169077,1.181410612,0.040370611,12.12242247,0.311995781,67.15025939,390.0586603,0.018322675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITU",269.4261308,0.311995780776708,"6/24/2010",2010-06-24
"60",60,60,60,2010,"june","6/24/2010",2,18,6,NA,"a","14:21:54",21.80445191,0.273143075,246.8647125,79.8279506445477,70.7529691034898,3.081771767,10.01873016,0.875009365,NA,1.111006945,30.14076996,28.66746902,30.14076996,28.03470993,398.9855652,383.6393127,30.04160881,32.03313446,75.69167328,80.70944214,299.574646,1478.434692,2459.751709,99.39749146,-0.29929018,0.751558125,0.5,-1.355140209,7.355140209,1.49787323,0.003081772,303.29077,301.817469,236.5495455,0.331223368,4.295020154,43.21054878,11.17741432,29.40411949,4.116784568,0.265341317,3.184013209,0.932771359,0.166522049,24.53773315,0.643481271,73.8891809,380.4706477,0.042345266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CASP",136.7746002,0.643481270891141,"6/24/2010",2010-06-24
